disease_id,symptom_id,weight,confidence_score,symptom_severity_weight,evidence_count,source_count
dis_03532,sym_00304,1.6323,0.5441,3,179,1
dis_03532,sym_00314,1.605,0.535,3,176,1
dis_03532,sym_00416,2.0427,0.6809,3,224,1
dis_03532,sym_00458,1.4589,0.4863,3,160,1
dis_03532,sym_00460,2.1702,0.7234,3,238,1
dis_03533,sym_00003,1.7871,0.5957,3,28,1
dis_03533,sym_00061,2.4894,0.8298,3,39,1
dis_03533,sym_00165,2.8086,0.9362,3,44,1
dis_03533,sym_00194,2.298,0.766,3,36,1
dis_03533,sym_00385,1.7235,0.5745,3,27,1
dis_03535,sym_00023,1.5621,0.5207,3,264,1
dis_03535,sym_00025,1.4616,0.4872,3,247,1
dis_03535,sym_00090,1.5621,0.5207,3,264,1
dis_03535,sym_00091,1.4733,0.4911,3,249,1
dis_03535,sym_00108,1.9113,0.6371,3,323,1
dis_03535,sym_00190,2.0709,0.6903,3,350,1
dis_03535,sym_00238,1.9764,0.6588,3,334,1
dis_03535,sym_00361,2.426,0.4852,5,246,1
dis_03535,sym_00437,1.5561,0.5187,3,263,1
dis_03541,sym_00023,1.5198,0.5066,3,229,1
dis_03541,sym_00076,1.9736,0.4934,4,223,1
dis_03541,sym_00091,1.5132,0.5044,3,228,1
dis_03541,sym_00097,1.9911,0.6637,3,300,1
dis_03541,sym_00190,1.5333,0.5111,3,231,1
dis_03541,sym_00238,1.5,0.5,3,226,1
dis_03541,sym_00249,2.1636,0.7212,3,326,1
dis_03541,sym_00368,1.4934,0.4978,3,225,1
dis_03541,sym_00437,1.4802,0.4934,3,223,1
dis_03549,sym_00086,1.9644,0.6548,3,55,1
dis_03549,sym_00096,1.8213,0.6071,3,51,1
dis_03549,sym_00105,3.3332,0.8333,4,70,1
dis_03549,sym_00176,2.643,0.881,3,74,1
dis_03549,sym_00242,1.6785,0.5595,3,47,1
dis_03583,sym_00108,3.0,1.0,3,10,1
dis_03583,sym_00184,1.2,0.4,3,4,1
dis_03583,sym_00233,1.8,0.6,3,6,1
dis_03583,sym_00376,2.1,0.7,3,7,1
dis_03591,sym_00003,1.467,0.489,3,222,1
dis_03591,sym_00080,2.0088,0.5022,4,228,1
dis_03591,sym_00092,1.5,0.5,3,227,1
dis_03591,sym_00219,1.4406,0.4802,3,218,1
dis_03591,sym_00314,1.9824,0.6608,3,300,1
dis_03591,sym_00325,1.3611,0.4537,3,206,1
dis_03591,sym_00326,1.4802,0.4934,3,224,1
dis_03591,sym_00395,1.5066,0.5022,3,228,1
dis_03591,sym_00416,2.2665,0.7555,3,343,1
dis_03631,sym_00006,1.9314,0.6438,3,441,1
dis_03631,sym_00099,1.9665,0.6555,3,449,1
dis_03631,sym_00136,1.4892,0.4964,3,340,1
dis_03631,sym_00154,1.5678,0.5226,3,358,1
dis_03631,sym_00176,1.4673,0.4891,3,335,1
dis_03631,sym_00252,1.4496,0.4832,3,331,1
dis_03631,sym_00327,1.5723,0.5241,3,359,1
dis_03631,sym_00431,1.5459,0.5153,3,353,1
dis_03631,sym_00434,1.5417,0.5139,3,352,1
dis_03631,sym_00470,1.4673,0.4891,3,335,1
dis_03638,sym_00053,1.704,0.568,3,117,1
dis_03638,sym_00194,2.2281,0.7427,3,153,1
dis_03638,sym_00207,2.0244,0.6748,3,139,1
dis_03638,sym_00255,1.398,0.466,3,96,1
dis_03638,sym_00370,1.602,0.534,3,110,1
dis_03638,sym_00380,1.4709,0.4903,3,101,1
dis_03638,sym_00464,3.4225,0.6845,5,141,1
dis_03640,sym_00105,2.0856,0.5214,4,231,1
dis_03640,sym_00137,2.0451,0.6817,3,302,1
dis_03640,sym_00166,1.4967,0.4989,3,221,1
dis_03640,sym_00176,1.632,0.544,3,241,1
dis_03640,sym_00211,2.316,0.772,3,342,1
dis_03640,sym_00289,2.6185,0.5237,5,232,1
dis_03640,sym_00337,1.5441,0.5147,3,228,1
dis_03640,sym_00464,2.5845,0.5169,5,229,1
dis_03640,sym_00470,1.5033,0.5011,3,222,1
dis_03641,sym_00176,2.85,0.95,3,114,1
dis_03641,sym_00251,3.8,0.95,4,114,1
dis_03641,sym_00289,4.75,0.95,5,114,1
dis_03641,sym_00406,5.4,0.9,6,108,1
dis_03641,sym_00452,3.8,0.95,4,114,1
dis_03641,sym_00464,4.75,0.95,5,114,1
dis_03642,sym_00053,1.5348,0.5116,3,1234,2
dis_03642,sym_00126,1.4826,0.4942,3,1192,2
dis_03642,sym_00165,1.5546,0.5182,3,1250,2
dis_03642,sym_00180,1.4877,0.4959,3,1196,2
dis_03642,sym_00194,1.5123,0.5041,3,1216,2
dis_03642,sym_00207,1.4877,0.4959,3,1196,2
dis_03642,sym_00260,1.5051,0.5017,3,1210,2
dis_03642,sym_00309,1.5,0.5,3,1206,2
dis_03642,sym_00362,1.485,0.495,3,1194,2
dis_03642,sym_00420,1.5051,0.5017,3,1210,2
dis_03642,sym_00430,1.5099,0.5033,3,1214,2
dis_03642,sym_00433,1.5648,0.5216,3,1258,2
dis_03646,sym_00062,1.4781,0.4927,3,336,1
dis_03646,sym_00165,1.5396,0.5132,3,350,1
dis_03646,sym_00305,1.5615,0.5205,3,355,1
dis_03646,sym_00314,2.0322,0.6774,3,462,1
dis_03646,sym_00336,1.4868,0.4956,3,338,1
dis_03646,sym_00370,1.434,0.478,3,326,1
dis_03646,sym_00416,1.9794,0.6598,3,450,1
dis_03646,sym_00458,1.5837,0.5279,3,360,1
dis_03646,sym_00460,1.5396,0.5132,3,350,1
dis_03646,sym_00462,1.5705,0.5235,3,357,1
dis_03666,sym_00011,1.9413,0.6471,3,429,1
dis_03666,sym_00025,1.4616,0.4872,3,323,1
dis_03666,sym_00089,1.5519,0.5173,3,343,1
dis_03666,sym_00090,1.5567,0.5189,3,344,1
dis_03666,sym_00091,1.5384,0.5128,3,340,1
dis_03666,sym_00122,1.5204,0.5068,3,336,1
dis_03666,sym_00141,1.5159,0.5053,3,335,1
dis_03666,sym_00204,1.9956,0.6652,3,441,1
dis_03666,sym_00301,1.5204,0.5068,3,336,1
dis_03666,sym_00437,1.4388,0.4796,3,318,1
dis_03670,sym_00030,2.7273,0.9091,3,10,1
dis_03670,sym_00091,3.0,1.0,3,11,1
dis_03670,sym_00120,2.7273,0.9091,3,10,1
dis_03674,sym_00042,1.632,0.544,3,68,1
dis_03674,sym_00053,1.608,0.536,3,67,1
dis_03674,sym_00126,1.584,0.528,3,66,1
dis_03674,sym_00167,1.656,0.552,3,69,1
dis_03674,sym_00268,2.736,0.912,3,114,1
dis_03674,sym_00362,1.8,0.6,3,75,1
dis_03674,sym_00430,1.488,0.496,3,62,1
dis_03675,sym_00053,1.4802,0.4934,3,224,1
dis_03675,sym_00165,1.599,0.533,3,242,1
dis_03675,sym_00207,1.4604,0.4868,3,221,1
dis_03675,sym_00261,1.9758,0.6586,3,299,1
dis_03675,sym_00314,2.2005,0.7335,3,333,1
dis_03675,sym_00362,1.4802,0.4934,3,224,1
dis_03675,sym_00370,1.5396,0.5132,3,233,1
dis_03675,sym_00416,1.533,0.511,3,232,1
dis_03675,sym_00430,1.5066,0.5022,3,228,1
dis_03676,sym_00039,1.491,0.497,3,168,1
dis_03676,sym_00165,2.0769,0.6923,3,234,1
dis_03676,sym_00180,1.5798,0.5266,3,178,1
dis_03676,sym_00194,1.5888,0.5296,3,179,1
dis_03676,sym_00207,2.352,0.784,3,265,1
dis_03676,sym_00362,1.5354,0.5118,3,173,1
dis_03676,sym_00416,2.0325,0.6775,3,229,1
dis_03676,sym_00430,1.5177,0.5059,3,171,1
dis_03678,sym_00099,1.5429,0.5143,3,466,1
dis_03678,sym_00128,2.0001,0.6667,3,604,1
dis_03678,sym_00131,1.5264,0.5088,3,461,1
dis_03678,sym_00135,1.5762,0.5254,3,476,1
dis_03678,sym_00216,1.5066,0.5022,3,455,1
dis_03678,sym_00239,1.5597,0.5199,3,471,1
dis_03678,sym_00307,1.5396,0.5132,3,465,1
dis_03678,sym_00407,1.5597,0.5199,3,471,1
dis_03678,sym_00425,1.5132,0.5044,3,457,1
dis_03678,sym_00431,1.437,0.479,3,434,1
dis_03678,sym_00476,1.4502,0.4834,3,438,1
dis_03684,sym_00008,2.4999,0.8333,3,5,1
dis_03684,sym_00099,1.5,0.5,3,3,1
dis_03684,sym_00176,3.0,1.0,3,6,1
dis_03684,sym_00258,2.4999,0.8333,3,5,1
dis_03690,sym_00140,1.7348,0.4337,4,36,1
dis_03690,sym_00242,2.1687,0.7229,3,60,1
dis_03690,sym_00255,1.5543,0.5181,3,43,1
dis_03690,sym_00327,1.9158,0.6386,3,53,1
dis_03690,sym_00337,2.6025,0.8675,3,72,1
dis_03691,sym_00035,1.494,0.498,3,127,1
dis_03691,sym_00056,1.5528,0.5176,3,132,1
dis_03691,sym_00097,2.2941,0.7647,3,195,1
dis_03691,sym_00233,1.6236,0.5412,3,138,1
dis_03691,sym_00240,2.1648,0.7216,3,184,1
dis_03691,sym_00242,2.0706,0.6902,3,176,1
dis_03691,sym_00283,2.0589,0.6863,3,175,1
dis_03693,sym_00018,1.8387,0.6129,3,19,1
dis_03693,sym_00116,2.9031,0.9677,3,30,1
dis_03693,sym_00157,2.4195,0.8065,3,25,1
dis_03693,sym_00159,1.5483,0.5161,3,16,1
dis_03693,sym_00242,1.4517,0.4839,3,15,1
dis_03702,sym_00029,1.4874,0.4958,3,858,2
dis_03702,sym_00035,1.5546,0.5182,3,897,2
dis_03702,sym_00116,1.9785,0.6595,3,1143,2
dis_03702,sym_00172,1.5075,0.5025,3,870,2
dis_03702,sym_00175,1.5006,0.5002,3,866,2
dis_03702,sym_00176,1.4556,0.4852,3,840,2
dis_03702,sym_00252,1.4751,0.4917,3,851,2
dis_03702,sym_00255,1.5651,0.5217,3,903,2
dis_03702,sym_00292,2.6605,0.5321,5,921,2
dis_03702,sym_00319,1.5651,0.5217,3,903,2
dis_03702,sym_00376,1.5147,0.5049,3,874,2
dis_03718,sym_00086,1.6521,0.5507,3,125,1
dis_03718,sym_00097,2.5902,0.8634,3,196,1
dis_03718,sym_00103,1.4538,0.4846,3,110,1
dis_03718,sym_00154,1.7049,0.5683,3,129,1
dis_03718,sym_00176,1.4274,0.4758,3,108,1
dis_03718,sym_00368,1.533,0.511,3,116,1
dis_03718,sym_00400,1.6389,0.5463,3,124,1
dis_03718,sym_00470,1.4538,0.4846,3,110,1
dis_03726,sym_00047,2.0001,0.6667,3,4,1
dis_03726,sym_00191,1.5,0.5,3,3,1
dis_03726,sym_00264,2.4999,0.8333,3,5,1
dis_03726,sym_00311,2.0001,0.6667,3,4,1
dis_03727,sym_00264,1.5,0.5,3,11,1
dis_03727,sym_00311,1.6365,0.5455,3,12,1
dis_03727,sym_00385,1.9092,0.6364,3,14,1
dis_03727,sym_00459,2.7273,0.9091,3,20,1
dis_03728,sym_00003,1.503,0.501,3,251,1
dis_03728,sym_00047,1.503,0.501,3,251,1
dis_03728,sym_00069,2.0001,0.6667,3,334,1
dis_03728,sym_00147,1.515,0.505,3,253,1
dis_03728,sym_00264,1.521,0.507,3,254,1
dis_03728,sym_00276,1.9941,0.6647,3,333,1
dis_03728,sym_00311,1.575,0.525,3,263,1
dis_03728,sym_00332,1.509,0.503,3,252,1
dis_03728,sym_00385,2.0061,0.6687,3,335,1
dis_03733,sym_00045,1.5456,0.5152,3,85,1
dis_03733,sym_00095,1.509,0.503,3,83,1
dis_03733,sym_00109,2.2365,0.7455,3,123,1
dis_03733,sym_00136,1.5456,0.5152,3,85,1
dis_03733,sym_00169,1.509,0.503,3,83,1
dis_03733,sym_00248,2.4546,0.8182,3,135,1
dis_03733,sym_00447,1.8,0.6,3,99,1
dis_03747,sym_00156,1.5789,0.5263,3,20,1
dis_03747,sym_00157,2.5263,0.8421,3,32,1
dis_03747,sym_00233,1.5789,0.5263,3,20,1
dis_03747,sym_00385,2.8422,0.9474,3,36,1
dis_03747,sym_00388,2.6052,0.8684,3,33,1
dis_03748,sym_00172,1.6842,0.5614,3,32,1
dis_03748,sym_00176,1.6317,0.5439,3,31,1
dis_03748,sym_00233,1.6317,0.5439,3,31,1
dis_03748,sym_00386,2.3157,0.7719,3,44,1
dis_03748,sym_00479,2.1579,0.7193,3,41,1
dis_03748,sym_00481,2.2104,0.7368,3,42,1
dis_03750,sym_00029,1.5249,0.5083,3,1228,2
dis_03750,sym_00030,1.5174,0.5058,3,1222,2
dis_03750,sym_00031,1.5348,0.5116,3,1236,2
dis_03750,sym_00116,1.5225,0.5075,3,1226,2
dis_03750,sym_00118,1.5918,0.5306,3,1282,2
dis_03750,sym_00184,1.5372,0.5124,3,1238,2
dis_03750,sym_00233,1.5546,0.5182,3,1252,2
dis_03750,sym_00235,1.5024,0.5008,3,1210,2
dis_03750,sym_00242,1.4628,0.4876,3,1178,2
dis_03750,sym_00244,1.4628,0.4876,3,1178,2
dis_03750,sym_00376,1.4553,0.4851,3,1172,2
dis_03750,sym_00377,1.4703,0.4901,3,1184,2
dis_03757,sym_00003,1.4562,0.4854,3,249,1
dis_03757,sym_00014,2.0409,0.6803,3,349,1
dis_03757,sym_00157,1.5321,0.5107,3,262,1
dis_03757,sym_00159,1.9416,0.6472,3,332,1
dis_03757,sym_00208,1.497,0.499,3,256,1
dis_03757,sym_00385,1.6374,0.5458,3,280,1
dis_03757,sym_00387,1.503,0.501,3,257,1
dis_03757,sym_00395,1.4562,0.4854,3,249,1
dis_03757,sym_00396,1.9416,0.6472,3,332,1
dis_03773,sym_00091,2.5908,0.8636,3,76,1
dis_03773,sym_00105,2.0908,0.5227,4,46,1
dis_03773,sym_00120,2.1477,0.7159,3,63,1
dis_03773,sym_00176,1.7385,0.5795,3,51,1
dis_03773,sym_00289,2.8975,0.5795,5,51,1
dis_03773,sym_00464,2.6135,0.5227,5,46,1
dis_03774,sym_00207,3.0,1.0,3,2,1
dis_03774,sym_00232,3.0,1.0,3,2,1
dis_03775,sym_00031,2.1156,0.7052,3,244,1
dis_03775,sym_00087,2.0202,0.6734,3,233,1
dis_03775,sym_00211,2.133,0.711,3,246,1
dis_03775,sym_00317,2.8672,0.7168,4,248,1
dis_03775,sym_00371,1.6302,0.5434,3,188,1
dis_03775,sym_00373,4.2892,1.0723,4,371,1
dis_03775,sym_00470,1.6734,0.5578,3,193,1
dis_03781,sym_00068,2.0835,0.6945,3,216,1
dis_03781,sym_00087,2.2284,0.7428,3,231,1
dis_03781,sym_00140,2.3796,0.5949,4,185,1
dis_03781,sym_00177,1.5048,0.5016,3,156,1
dis_03781,sym_00211,2.0547,0.6849,3,213,1
dis_03781,sym_00327,1.389,0.463,3,144,1
dis_03781,sym_00371,1.6689,0.5563,3,173,1
dis_03781,sym_00373,2.122,0.5305,4,165,1
dis_03793,sym_00029,1.5153,0.5051,3,866,2
dis_03793,sym_00032,1.5099,0.5033,3,863,2
dis_03793,sym_00116,1.9833,0.6611,3,1135,2
dis_03793,sym_00172,1.5063,0.5021,3,861,2
dis_03793,sym_00173,1.5111,0.5037,3,864,2
dis_03793,sym_00174,1.482,0.494,3,847,2
dis_03793,sym_00252,1.5762,0.5254,3,901,2
dis_03793,sym_00292,2.6085,0.5217,5,895,2
dis_03793,sym_00319,1.5498,0.5166,3,886,2
dis_03793,sym_00479,1.56,0.52,3,892,2
dis_03793,sym_00481,1.5756,0.5252,3,901,2
dis_03799,sym_00167,3.0,1.0,3,3,1
dis_03799,sym_00222,2.0001,0.6667,3,2,1
dis_03799,sym_00396,3.0,1.0,3,3,1
dis_03801,sym_00008,1.4628,0.4876,3,296,1
dis_03801,sym_00048,1.5471,0.5157,3,313,1
dis_03801,sym_00070,1.5174,0.5058,3,307,1
dis_03801,sym_00099,1.374,0.458,3,278,1
dis_03801,sym_00106,2.1597,0.7199,3,437,1
dis_03801,sym_00216,1.4136,0.4712,3,286,1
dis_03801,sym_00239,1.5174,0.5058,3,307,1
dis_03801,sym_00307,1.5123,0.5041,3,306,1
dis_03801,sym_00407,1.4778,0.4926,3,299,1
dis_03801,sym_00431,1.5717,0.5239,3,318,1
dis_03821,sym_00289,2.5165,0.5033,5,76,1
dis_03821,sym_00327,2.4237,0.8079,3,122,1
dis_03821,sym_00360,1.5498,0.5166,3,78,1
dis_03821,sym_00370,2.1456,0.7152,3,108,1
dis_03821,sym_00371,2.2449,0.7483,3,113,1
dis_03821,sym_00464,3.477,0.6954,5,105,1
dis_03822,sym_00003,2.3478,0.7826,3,108,1
dis_03822,sym_00096,1.413,0.471,3,65,1
dis_03822,sym_00248,1.8477,0.6159,3,85,1
dis_03822,sym_00385,1.7175,0.5725,3,79,1
dis_03822,sym_00405,1.9131,0.6377,3,88,1
dis_03822,sym_00442,2.6958,0.8986,3,124,1
dis_03822,sym_00447,1.5651,0.5217,3,72,1
dis_03823,sym_00053,2.1666,0.7222,3,13,1
dis_03823,sym_00140,2.6668,0.6667,4,12,1
dis_03823,sym_00211,2.8332,0.9444,3,17,1
dis_03823,sym_00373,2.8888,0.7222,4,13,1
dis_03828,sym_00048,1.5216,0.5072,3,35,1
dis_03828,sym_00099,1.5216,0.5072,3,35,1
dis_03828,sym_00161,1.4349,0.4783,3,33,1
dis_03828,sym_00211,2.3913,0.7971,3,55,1
dis_03828,sym_00307,1.7391,0.5797,3,40,1
dis_03828,sym_00431,2.1303,0.7101,3,49,1
dis_03840,sym_00029,2.0481,0.6827,3,71,1
dis_03840,sym_00105,3.6152,0.9038,4,94,1
dis_03840,sym_00154,1.5576,0.5192,3,54,1
dis_03840,sym_00176,1.7019,0.5673,3,59,1
dis_03840,sym_00292,2.8365,0.5673,5,59,1
dis_03840,sym_00464,3.702,0.7404,5,77,1
dis_03843,sym_00048,2.2446,0.7482,3,104,1
dis_03843,sym_00083,1.5972,0.5324,3,74,1
dis_03843,sym_00199,2.4174,0.8058,3,112,1
dis_03843,sym_00238,2.2014,0.7338,3,102,1
dis_03843,sym_00337,1.5324,0.5108,3,71,1
dis_03843,sym_00368,1.5324,0.5108,3,71,1
dis_03851,sym_00178,1.7628,0.5876,3,57,1
dis_03851,sym_00224,2.598,0.866,3,84,1
dis_03851,sym_00322,1.8867,0.6289,3,61,1
dis_03851,sym_00458,1.6083,0.5361,3,52,1
dis_03851,sym_00460,2.7216,0.9072,3,88,1
dis_03851,sym_00466,1.5774,0.5258,3,51,1
dis_03852,sym_00304,2.3721,0.7907,3,34,1
dis_03852,sym_00322,1.1859,0.3953,3,17,1
dis_03852,sym_00370,2.1627,0.7209,3,31,1
dis_03852,sym_00460,2.6511,0.8837,3,38,1
dis_03855,sym_00035,2.7,0.9,3,108,1
dis_03855,sym_00105,3.8,0.95,4,114,1
dis_03855,sym_00251,3.8,0.95,4,114,1
dis_03855,sym_00292,4.75,0.95,5,114,1
dis_03855,sym_00471,6.3,0.9,7,108,1
dis_03856,sym_00289,3.3465,0.6693,5,257,1
dis_03856,sym_00305,1.9686,0.6562,3,252,1
dis_03856,sym_00314,2.1249,0.7083,3,272,1
dis_03856,sym_00322,1.5858,0.5286,3,203,1
dis_03856,sym_00370,1.5858,0.5286,3,203,1
dis_03856,sym_00416,1.4298,0.4766,3,183,1
dis_03856,sym_00458,1.5,0.5,3,192,1
dis_03856,sym_00460,1.9845,0.6615,3,254,1
dis_03857,sym_00099,2.031,0.677,3,459,1
dis_03857,sym_00131,1.5177,0.5059,3,343,1
dis_03857,sym_00135,2.0397,0.6799,3,461,1
dis_03857,sym_00161,1.5441,0.5147,3,349,1
dis_03857,sym_00239,1.5618,0.5206,3,353,1
dis_03857,sym_00270,1.5708,0.5236,3,355,1
dis_03857,sym_00307,1.5132,0.5044,3,342,1
dis_03857,sym_00385,1.4292,0.4764,3,323,1
dis_03857,sym_00425,1.5399,0.5133,3,348,1
dis_03857,sym_00431,1.5,0.5,3,339,1
dis_03894,sym_00140,3.8,0.95,4,114,1
dis_03894,sym_00176,2.85,0.95,3,114,1
dis_03894,sym_00181,6.65,0.95,7,114,1
dis_03894,sym_00217,0.95,0.95,1,114,1
dis_03894,sym_00246,1.9,0.95,2,114,1
dis_03894,sym_00250,3.8,0.95,4,114,1
dis_03894,sym_00267,6.0,1.0,6,120,1
dis_03894,sym_00274,4.75,0.95,5,114,1
dis_03894,sym_00355,3.0,1.0,3,120,1
dis_03894,sym_00395,2.85,0.95,3,114,1
dis_03894,sym_00418,5.7,0.95,6,114,1
dis_03895,sym_00003,1.5,0.5,3,52,1
dis_03895,sym_00080,3.346,0.8365,4,87,1
dis_03895,sym_00147,1.7307,0.5769,3,60,1
dis_03895,sym_00219,1.7595,0.5865,3,61,1
dis_03895,sym_00309,2.5674,0.8558,3,89,1
dis_03895,sym_00395,1.6731,0.5577,3,58,1
dis_03922,sym_00261,1.6728,0.5576,3,92,1
dis_03922,sym_00322,2.4183,0.8061,3,133,1
dis_03922,sym_00370,2.0544,0.6848,3,113,1
dis_03922,sym_00458,1.9455,0.6485,3,107,1
dis_03922,sym_00460,2.3454,0.7818,3,129,1
dis_03922,sym_00461,1.5819,0.5273,3,87,1
dis_03924,sym_00035,1.5498,0.5166,3,1244,2
dis_03924,sym_00062,1.5423,0.5141,3,1238,2
dis_03924,sym_00262,1.5099,0.5033,3,1212,2
dis_03924,sym_00289,2.5,0.5,5,1204,2
dis_03924,sym_00360,1.5174,0.5058,3,1218,2
dis_03924,sym_00370,1.545,0.515,3,1240,2
dis_03924,sym_00371,1.4427,0.4809,3,1158,2
dis_03924,sym_00380,1.5498,0.5166,3,1244,2
dis_03924,sym_00413,1.4328,0.4776,3,1150,2
dis_03924,sym_00435,1.5174,0.5058,3,1218,2
dis_03924,sym_00455,1.4802,0.4934,3,1188,2
dis_03924,sym_00464,2.604,0.5208,5,1254,2
dis_03925,sym_00069,1.5579,0.5193,3,229,1
dis_03925,sym_00086,2.0409,0.6803,3,300,1
dis_03925,sym_00224,2.34,0.78,3,344,1
dis_03925,sym_00289,2.483,0.4966,5,219,1
dis_03925,sym_00370,1.6191,0.5397,3,238,1
dis_03925,sym_00371,1.4967,0.4989,3,220,1
dis_03925,sym_00380,1.5987,0.5329,3,235,1
dis_03925,sym_00455,1.4217,0.4739,3,209,1
dis_03925,sym_00464,2.6075,0.5215,5,230,1
dis_03927,sym_00098,2.8065,0.9355,3,29,1
dis_03927,sym_00284,1.5483,0.5161,3,16,1
dis_03927,sym_00288,5.0,1.0,5,31,1
dis_03927,sym_00345,2.3226,0.7742,3,24,1
dis_03937,sym_00056,1.4151,0.4717,3,25,1
dis_03937,sym_00233,1.698,0.566,3,30,1
dis_03937,sym_00235,1.4718,0.4906,3,26,1
dis_03937,sym_00236,2.3775,0.7925,3,42,1
dis_03937,sym_00242,1.4718,0.4906,3,26,1
dis_03937,sym_00337,2.0376,0.6792,3,36,1
dis_03943,sym_00099,1.7763,0.5921,3,45,1
dis_03943,sym_00106,2.4078,0.8026,3,61,1
dis_03943,sym_00284,2.4078,0.8026,3,61,1
dis_03943,sym_00307,2.1711,0.7237,3,55,1
dis_03943,sym_00407,1.6578,0.5526,3,42,1
dis_03962,sym_00033,1.9722,0.6574,3,1122,2
dis_03962,sym_00035,1.5216,0.5072,3,864,2
dis_03962,sym_00036,1.5231,0.5077,3,865,2
dis_03962,sym_00168,1.4931,0.4977,3,848,2
dis_03962,sym_00184,1.5351,0.5117,3,872,2
dis_03962,sym_00242,1.4673,0.4891,3,833,2
dis_03962,sym_00252,1.4835,0.4945,3,843,2
dis_03962,sym_00255,1.5612,0.5204,3,887,2
dis_03962,sym_00262,1.5162,0.5054,3,861,2
dis_03962,sym_00292,2.544,0.5088,5,867,2
dis_03962,sym_00380,1.5846,0.5282,3,900,2
dis_03963,sym_00002,3.8,0.95,4,114,1
dis_03963,sym_00217,0.95,0.95,1,114,1
dis_03963,sym_00250,3.8,0.95,4,114,1
dis_03963,sym_00289,4.75,0.95,5,114,1
dis_03963,sym_00464,4.75,0.95,5,114,1
dis_03963,sym_00485,3.8,0.95,4,114,1
dis_03963,sym_00486,2.85,0.95,3,114,1
dis_03964,sym_00052,1.5159,0.5053,3,879,2
dis_03964,sym_00062,1.4844,0.4948,3,861,2
dis_03964,sym_00066,1.5198,0.5066,3,881,2
dis_03964,sym_00076,2.052,0.513,4,893,2
dis_03964,sym_00261,1.5843,0.5281,3,919,2
dis_03964,sym_00289,2.471,0.4942,5,860,2
dis_03964,sym_00310,1.5399,0.5133,3,893,2
dis_03964,sym_00353,1.5207,0.5069,3,882,2
dis_03964,sym_00362,1.9041,0.6347,3,1106,2
dis_03964,sym_00370,1.4829,0.4943,3,860,2
dis_03964,sym_00464,2.616,0.5232,5,910,2
dis_03969,sym_00099,1.509,0.503,3,336,1
dis_03969,sym_00128,1.464,0.488,3,326,1
dis_03969,sym_00161,1.4325,0.4775,3,319,1
dis_03969,sym_00216,2.0478,0.6826,3,456,1
dis_03969,sym_00239,1.464,0.488,3,326,1
dis_03969,sym_00270,1.482,0.494,3,330,1
dis_03969,sym_00307,1.5405,0.5135,3,343,1
dis_03969,sym_00407,1.5585,0.5195,3,347,1
dis_03969,sym_00431,1.491,0.497,3,332,1
dis_03969,sym_00476,1.9626,0.6542,3,437,1
dis_03973,sym_00105,4.0,1.0,4,18,1
dis_03973,sym_00252,1.8333,0.6111,3,11,1
dis_03973,sym_00337,2.4999,0.8333,3,15,1
dis_03973,sym_00470,1.8333,0.6111,3,11,1
dis_03975,sym_00140,3.2,0.8,4,8,1
dis_03975,sym_00142,2.1,0.7,3,7,1
dis_03975,sym_00327,1.8,0.6,3,6,1
dis_03975,sym_00373,1.6,0.4,4,4,1
dis_03975,sym_00435,1.5,0.5,3,5,1
dis_03976,sym_00035,1.68,0.56,3,84,1
dis_03976,sym_00184,1.4001,0.4667,3,70,1
dis_03976,sym_00227,1.2999,0.4333,3,65,1
dis_03976,sym_00233,1.7001,0.5667,3,85,1
dis_03976,sym_00234,1.44,0.48,3,72,1
dis_03976,sym_00235,1.5999,0.5333,3,80,1
dis_03976,sym_00236,1.56,0.52,3,78,1
dis_03976,sym_00242,1.68,0.56,3,84,1
dis_03976,sym_00244,1.5201,0.5067,3,76,1
dis_03985,sym_00068,1.4622,0.4874,3,837,2
dis_03985,sym_00075,1.5036,0.5012,3,861,2
dis_03985,sym_00079,1.5921,0.5307,3,912,2
dis_03985,sym_00080,2.1048,0.5262,4,904,2
dis_03985,sym_00081,1.5915,0.5305,3,911,2
dis_03985,sym_00147,1.5021,0.5007,3,860,2
dis_03985,sym_00288,2.6015,0.5203,5,894,2
dis_03985,sym_00371,2.0262,0.6754,3,1162,2
dis_03985,sym_00373,1.9516,0.4879,4,838,2
dis_03985,sym_00405,1.4913,0.4971,3,854,2
dis_03985,sym_00475,1.5486,0.5162,3,887,2
dis_03986,sym_00016,1.5111,0.5037,3,337,1
dis_03986,sym_00080,2.6428,0.6607,4,442,1
dis_03986,sym_00112,1.5021,0.5007,3,335,1
dis_03986,sym_00147,1.6053,0.5351,3,358,1
dis_03986,sym_00150,1.4664,0.4888,3,327,1
dis_03986,sym_00288,2.556,0.5112,5,342,1
dis_03986,sym_00313,1.9416,0.6472,3,433,1
dis_03986,sym_00329,1.5021,0.5007,3,335,1
dis_03986,sym_00343,1.5291,0.5097,3,341,1
dis_03986,sym_00356,1.5111,0.5037,3,337,1
dis_03988,sym_00012,1.5996,0.5332,3,361,1
dis_03988,sym_00035,1.551,0.517,3,350,1
dis_03988,sym_00176,1.5066,0.5022,3,340,1
dis_03988,sym_00184,1.4844,0.4948,3,335,1
dis_03988,sym_00233,1.5243,0.5081,3,344,1
dis_03988,sym_00242,1.9941,0.6647,3,450,1
dis_03988,sym_00255,1.6086,0.5362,3,363,1
dis_03988,sym_00322,2.0031,0.6677,3,452,1
dis_03988,sym_00370,1.4712,0.4904,3,332,1
